id,label
TEST_03375,Indian Grey Hornbill
TEST_03376,Common Rosefinch
TEST_03377,Sarus Crane
TEST_03378,Jungle Babbler
TEST_03379,Jungle Babbler
TEST_03380,Common Tailorbird
TEST_03381,Indian Grey Hornbill
TEST_03382,Indian Grey Hornbill
TEST_03383,Indian Roller
TEST_03384,Indian Roller
TEST_03385,Common Tailorbird
TEST_03386,White-Breasted Kingfisher
TEST_03387,Indian Peacock
TEST_03388,Cattle Egret
TEST_03389,Hoopoe
TEST_03390,Asian Green Bee-Eater
TEST_03391,Common Tailorbird
TEST_03392,Common Tailorbird
TEST_03393,Common Rosefinch
TEST_03394,Asian Green Bee-Eater
TEST_03395,Sarus Crane
TEST_03396,Common Tailorbird
TEST_03397,Common Tailorbird
TEST_03398,Common Kingfisher
TEST_03399,Common Kingfisher
TEST_03400,Red-Wattled Lapwing
TEST_03401,Common Tailorbird
TEST_03402,Forest Wagtail
TEST_03403,Sarus Crane
TEST_03404,Ruddy Shelduck
TEST_03405,Cattle Egret
TEST_03406,Ruddy Shelduck
TEST_03407,Indian Peacock
TEST_03408,House Crow
TEST_03409,Ruddy Shelduck
TEST_03410,Common Kingfisher
TEST_03411,Gray Wagtail
TEST_03412,Common Tailorbird
TEST_03413,Common Rosefinch
TEST_03414,Brown-Headed Barbet
TEST_03415,Brown-Headed Barbet
TEST_03416,Brown-Headed Barbet
TEST_03417,House Crow
TEST_03418,Ruddy Shelduck
TEST_03419,Common Tailorbird
TEST_03420,Common Tailorbird
TEST_03421,Ruddy Shelduck
TEST_03422,Ruddy Shelduck
TEST_03423,Cattle Egret
TEST_03424,Cattle Egret
TEST_03425,Common Rosefinch
TEST_03426,Hoopoe
TEST_03427,Common Tailorbird
TEST_03428,Common Tailorbird
TEST_03429,Common Rosefinch
TEST_03430,Indian Grey Hornbill
TEST_03431,Coppersmith Barbet
TEST_03432,Hoopoe
TEST_03433,Common Tailorbird
TEST_03434,Ruddy Shelduck
TEST_03435,Hoopoe
TEST_03436,Ruddy Shelduck
TEST_03437,Jungle Babbler
TEST_03438,Common Tailorbird
TEST_03439,Indian Roller
TEST_03440,Ruddy Shelduck
TEST_03441,Common Rosefinch
TEST_03442,Brown-Headed Barbet
TEST_03443,Common Kingfisher
TEST_03444,Ruddy Shelduck
TEST_03445,Indian Grey Hornbill
TEST_03446,Cattle Egret
TEST_03447,Ruddy Shelduck
TEST_03448,Ruddy Shelduck
TEST_03449,Sarus Crane
TEST_03450,Ruddy Shelduck
TEST_03451,Ruddy Shelduck
TEST_03452,Cattle Egret
TEST_03453,Common Tailorbird
TEST_03454,Common Tailorbird
TEST_03455,Jungle Babbler
TEST_03456,White-Breasted Waterhen
TEST_03457,Sarus Crane
TEST_03458,Indian Roller
TEST_03459,Brown-Headed Barbet
TEST_03460,Common Tailorbird
TEST_03461,Common Tailorbird
TEST_03462,Jungle Babbler
TEST_03463,Common Kingfisher
TEST_03464,White-Breasted Kingfisher
TEST_03465,Indian Grey Hornbill
TEST_03466,Brown-Headed Barbet
TEST_03467,Common Rosefinch
TEST_03468,Brown-Headed Barbet
TEST_03469,Common Tailorbird
TEST_03470,House Crow
TEST_03471,Jungle Babbler
TEST_03472,Common Tailorbird
TEST_03473,Hoopoe
TEST_03474,Cattle Egret
TEST_03475,Common Rosefinch
TEST_03476,Indian Roller
TEST_03477,Ruddy Shelduck
TEST_03478,Sarus Crane
TEST_03479,Common Myna
TEST_03480,Indian Grey Hornbill
TEST_03481,Hoopoe
TEST_03482,Jungle Babbler
TEST_03483,Jungle Babbler
TEST_03484,Sarus Crane
TEST_03485,Jungle Babbler
TEST_03486,Common Tailorbird
TEST_03487,Ruddy Shelduck
TEST_03488,Jungle Babbler
TEST_03489,Brown-Headed Barbet
TEST_03490,Jungle Babbler
TEST_03491,Hoopoe
TEST_03492,Cattle Egret
TEST_03493,White Wagtail
TEST_03494,Common Rosefinch
TEST_03495,Indian Grey Hornbill
TEST_03496,White-Breasted Kingfisher
TEST_03497,Indian Peacock
TEST_03498,Ruddy Shelduck
TEST_03499,House Crow
TEST_03500,Indian Grey Hornbill
TEST_03501,Brown-Headed Barbet
TEST_03502,Coppersmith Barbet
TEST_03503,Common Rosefinch
TEST_03504,Ruddy Shelduck
TEST_03505,Coppersmith Barbet
TEST_03506,Ruddy Shelduck
TEST_03507,Common Tailorbird
TEST_03508,Common Tailorbird
TEST_03509,Brown-Headed Barbet
TEST_03510,Indian Grey Hornbill
TEST_03511,Brown-Headed Barbet
TEST_03512,Common Tailorbird
TEST_03513,Ruddy Shelduck
TEST_03514,House Crow
TEST_03515,Ruddy Shelduck
TEST_03516,Brown-Headed Barbet
TEST_03517,Ruddy Shelduck
TEST_03518,Jungle Babbler
TEST_03519,Common Kingfisher
TEST_03520,Indian Peacock
TEST_03521,Red-Wattled Lapwing
TEST_03522,Indian Roller
TEST_03523,Indian Peacock
TEST_03524,Common Tailorbird
TEST_03525,Indian Roller
TEST_03526,Common Tailorbird
TEST_03527,Indian Grey Hornbill
TEST_03528,House Crow
TEST_03529,Ruddy Shelduck
TEST_03530,Ruddy Shelduck
TEST_03531,Ruddy Shelduck
TEST_03532,Brown-Headed Barbet
TEST_03533,Common Tailorbird
TEST_03534,Ruddy Shelduck
TEST_03535,Jungle Babbler
TEST_03536,Common Tailorbird
TEST_03537,Common Rosefinch
TEST_03538,Common Kingfisher
TEST_03539,Sarus Crane
TEST_03540,White-Breasted Waterhen
TEST_03541,Indian Peacock
TEST_03542,Ruddy Shelduck
TEST_03543,Common Tailorbird
TEST_03544,Common Kingfisher
TEST_03545,Common Rosefinch
TEST_03546,Indian Peacock
TEST_03547,Ruddy Shelduck
TEST_03548,Cattle Egret
TEST_03549,Common Myna
TEST_03550,Indian Grey Hornbill
TEST_03551,Coppersmith Barbet
TEST_03552,Indian Grey Hornbill
TEST_03553,Ruddy Shelduck
TEST_03554,Forest Wagtail
TEST_03555,Indian Grey Hornbill
TEST_03556,Sarus Crane
TEST_03557,Indian Grey Hornbill
TEST_03558,Common Tailorbird
TEST_03559,Common Tailorbird
TEST_03560,Jungle Babbler
TEST_03561,Ruddy Shelduck
TEST_03562,Common Rosefinch
TEST_03563,Indian Grey Hornbill
TEST_03564,Common Kingfisher
TEST_03565,Ruddy Shelduck
TEST_03566,Cattle Egret
TEST_03567,Indian Grey Hornbill
TEST_03568,Brown-Headed Barbet
TEST_03569,Cattle Egret
TEST_03570,Cattle Egret
TEST_03571,Cattle Egret
TEST_03572,Coppersmith Barbet
TEST_03573,Common Rosefinch
TEST_03574,Common Rosefinch
TEST_03575,Ruddy Shelduck
TEST_03576,Common Rosefinch
TEST_03577,Common Tailorbird
TEST_03578,Indian Grey Hornbill
TEST_03579,Common Tailorbird
TEST_03580,Ruddy Shelduck
TEST_03581,Sarus Crane
TEST_03582,White Wagtail
TEST_03583,Ruddy Shelduck
TEST_03584,Common Tailorbird
TEST_03585,Common Tailorbird
TEST_03586,Coppersmith Barbet
TEST_03587,Indian Peacock
TEST_03588,Common Tailorbird
TEST_03589,Ruddy Shelduck
TEST_03590,Common Myna
TEST_03591,Jungle Babbler
TEST_03592,Common Kingfisher
TEST_03593,Sarus Crane
TEST_03594,Brown-Headed Barbet
TEST_03595,Cattle Egret
TEST_03596,Common Myna
TEST_03597,Indian Grey Hornbill
TEST_03598,Ruddy Shelduck
TEST_03599,Common Myna
TEST_03600,Coppersmith Barbet
TEST_03601,Ruddy Shelduck
TEST_03602,Brown-Headed Barbet
TEST_03603,Coppersmith Barbet
TEST_03604,Common Kingfisher
TEST_03605,Common Kingfisher
TEST_03606,House Crow
TEST_03607,Common Tailorbird
TEST_03608,Brown-Headed Barbet
TEST_03609,Ruddy Shelduck
TEST_03610,Common Tailorbird
TEST_03611,Ruddy Shelduck
TEST_03612,Sarus Crane
TEST_03613,Cattle Egret
TEST_03614,Ruddy Shelduck
TEST_03615,Common Tailorbird
TEST_03616,Red-Wattled Lapwing
TEST_03617,Coppersmith Barbet
TEST_03618,Common Tailorbird
TEST_03619,Common Tailorbird
TEST_03620,Ruddy Shelduck
TEST_03621,Sarus Crane
TEST_03622,Common Tailorbird
TEST_03623,Indian Peacock
TEST_03624,Indian Grey Hornbill
TEST_03625,Gray Wagtail
TEST_03626,Common Tailorbird
TEST_03627,Asian Green Bee-Eater
TEST_03628,Sarus Crane
TEST_03629,Cattle Egret
TEST_03630,Common Tailorbird
TEST_03631,Common Tailorbird
TEST_03632,Ruddy Shelduck
TEST_03633,Common Tailorbird
TEST_03634,Common Tailorbird
TEST_03635,Common Kingfisher
TEST_03636,Indian Grey Hornbill
TEST_03637,Forest Wagtail
TEST_03638,Hoopoe
TEST_03639,Ruddy Shelduck
TEST_03640,Common Kingfisher
TEST_03641,Sarus Crane
TEST_03642,Brown-Headed Barbet
TEST_03643,House Crow
TEST_03644,Common Tailorbird
TEST_03645,Common Tailorbird
TEST_03646,Brown-Headed Barbet
TEST_03647,Ruddy Shelduck
TEST_03648,Common Tailorbird
TEST_03649,Asian Green Bee-Eater
TEST_03650,Common Rosefinch
TEST_03651,Gray Wagtail
TEST_03652,Common Tailorbird
TEST_03653,Common Rosefinch
TEST_03654,Common Rosefinch
TEST_03655,Ruddy Shelduck
TEST_03656,Hoopoe
TEST_03657,Common Kingfisher
TEST_03658,Common Tailorbird
TEST_03659,Indian Roller
TEST_03660,Red-Wattled Lapwing
TEST_03661,Common Tailorbird
TEST_03662,White-Breasted Kingfisher
TEST_03663,Red-Wattled Lapwing
TEST_03664,Common Myna
TEST_03665,Indian Grey Hornbill
TEST_03666,Indian Grey Hornbill
TEST_03667,Red-Wattled Lapwing
TEST_03668,Common Tailorbird
TEST_03669,Common Rosefinch
TEST_03670,Common Rosefinch
TEST_03671,Common Tailorbird
TEST_03672,White Wagtail
TEST_03673,Indian Grey Hornbill
TEST_03674,White Wagtail
TEST_03675,Common Tailorbird
TEST_03676,Common Kingfisher
TEST_03677,Hoopoe
TEST_03678,Jungle Babbler
TEST_03679,Common Kingfisher
TEST_03680,Brown-Headed Barbet
TEST_03681,Sarus Crane
TEST_03682,Indian Peacock
TEST_03683,Brown-Headed Barbet
TEST_03684,Common Kingfisher
TEST_03685,Ruddy Shelduck
TEST_03686,Common Rosefinch
TEST_03687,Coppersmith Barbet
TEST_03688,Ruddy Shelduck
TEST_03689,Indian Grey Hornbill
TEST_03690,Ruddy Shelduck
TEST_03691,Brown-Headed Barbet
TEST_03692,Common Kingfisher
TEST_03693,Ruddy Shelduck
TEST_03694,Common Kingfisher
TEST_03695,Indian Roller
TEST_03696,Indian Grey Hornbill
TEST_03697,Cattle Egret
TEST_03698,Hoopoe
TEST_03699,Common Tailorbird
TEST_03700,Ruddy Shelduck
TEST_03701,Common Rosefinch
TEST_03702,Common Kingfisher
TEST_03703,Common Tailorbird
TEST_03704,Ruddy Shelduck
TEST_03705,Brown-Headed Barbet
TEST_03706,Brown-Headed Barbet
TEST_03707,Indian Grey Hornbill
TEST_03708,Common Tailorbird
TEST_03709,Common Rosefinch
TEST_03710,Common Tailorbird
TEST_03711,Common Rosefinch
TEST_03712,Ruddy Shelduck
TEST_03713,Common Rosefinch
TEST_03714,Ruddy Shelduck
TEST_03715,Indian Grey Hornbill
TEST_03716,Common Tailorbird
TEST_03717,Common Rosefinch
TEST_03718,Ruddy Shelduck
TEST_03719,Red-Wattled Lapwing
TEST_03720,Common Tailorbird
TEST_03721,Common Kingfisher
TEST_03722,Common Tailorbird
TEST_03723,Common Kingfisher
TEST_03724,Sarus Crane
TEST_03725,Forest Wagtail
TEST_03726,Sarus Crane
TEST_03727,Common Tailorbird
TEST_03728,Common Rosefinch
TEST_03729,Cattle Egret
TEST_03730,Common Kingfisher
TEST_03731,Indian Grey Hornbill
TEST_03732,Indian Grey Hornbill
TEST_03733,Ruddy Shelduck
TEST_03734,White-Breasted Kingfisher
TEST_03735,Jungle Babbler
TEST_03736,Common Rosefinch
TEST_03737,Common Myna
TEST_03738,Common Rosefinch
TEST_03739,Ruddy Shelduck
TEST_03740,Cattle Egret
TEST_03741,White-Breasted Kingfisher
TEST_03742,Common Rosefinch
TEST_03743,Common Tailorbird
TEST_03744,Coppersmith Barbet
TEST_03745,Common Tailorbird
TEST_03746,Brown-Headed Barbet
TEST_03747,Indian Peacock
TEST_03748,Common Rosefinch
TEST_03749,Common Tailorbird
TEST_03750,Common Tailorbird
TEST_03751,Sarus Crane
TEST_03752,Indian Grey Hornbill
TEST_03753,Ruddy Shelduck
TEST_03754,Common Rosefinch
TEST_03755,Jungle Babbler
TEST_03756,Jungle Babbler
TEST_03757,Common Tailorbird
TEST_03758,Rufous Treepie
TEST_03759,Common Rosefinch
TEST_03760,Ruddy Shelduck
TEST_03761,Ruddy Shelduck
TEST_03762,Hoopoe
TEST_03763,Common Tailorbird
TEST_03764,Red-Wattled Lapwing
TEST_03765,White-Breasted Waterhen
TEST_03766,Brown-Headed Barbet
TEST_03767,Jungle Babbler
TEST_03768,Brown-Headed Barbet
TEST_03769,Sarus Crane
TEST_03770,Ruddy Shelduck
TEST_03771,Hoopoe
TEST_03772,Sarus Crane
TEST_03773,Common Tailorbird
TEST_03774,Common Tailorbird
TEST_03775,Indian Roller
TEST_03776,White-Breasted Kingfisher
TEST_03777,Ruddy Shelduck
TEST_03778,Common Kingfisher
TEST_03779,White-Breasted Waterhen
TEST_03780,Northern Lapwing
TEST_03781,Rufous Treepie
TEST_03782,Sarus Crane
TEST_03783,Ruddy Shelduck
TEST_03784,Indian Peacock
TEST_03785,Red-Wattled Lapwing
TEST_03786,Common Tailorbird
TEST_03787,Ruddy Shelduck
TEST_03788,Asian Green Bee-Eater
TEST_03789,Ruddy Shelduck
TEST_03790,Cattle Egret
TEST_03791,Common Tailorbird
TEST_03792,Common Tailorbird
TEST_03793,Common Tailorbird
TEST_03794,Common Rosefinch
TEST_03795,Common Tailorbird
TEST_03796,Cattle Egret
TEST_03797,Ruddy Shelduck
TEST_03798,Common Tailorbird
TEST_03799,Common Kingfisher
TEST_03800,Ruddy Shelduck
TEST_03801,Ruddy Shelduck
TEST_03802,Ruddy Shelduck
TEST_03803,Northern Lapwing
TEST_03804,Red-Wattled Lapwing
TEST_03805,Red-Wattled Lapwing
TEST_03806,Sarus Crane
TEST_03807,Common Tailorbird
TEST_03808,Ruddy Shelduck
TEST_03809,Asian Green Bee-Eater
TEST_03810,Common Tailorbird
TEST_03811,Common Tailorbird
TEST_03812,Common Tailorbird
TEST_03813,Common Tailorbird
TEST_03814,Hoopoe
TEST_03815,Common Tailorbird
TEST_03816,Ruddy Shelduck
TEST_03817,Common Kingfisher
TEST_03818,Indian Grey Hornbill
TEST_03819,Common Rosefinch
TEST_03820,Common Rosefinch
TEST_03821,Common Tailorbird
TEST_03822,Sarus Crane
TEST_03823,Sarus Crane
TEST_03824,Indian Peacock
TEST_03825,Common Tailorbird
TEST_03826,White-Breasted Kingfisher
TEST_03827,Brown-Headed Barbet
TEST_03828,Red-Wattled Lapwing
TEST_03829,Brown-Headed Barbet
TEST_03830,Jungle Babbler
TEST_03831,Common Kingfisher
TEST_03832,Indian Grey Hornbill
TEST_03833,White-Breasted Kingfisher
TEST_03834,Ruddy Shelduck
TEST_03835,Indian Grey Hornbill
TEST_03836,Common Rosefinch
TEST_03837,Ruddy Shelduck
TEST_03838,Ruddy Shelduck
TEST_03839,Common Rosefinch
TEST_03840,Indian Grey Hornbill
TEST_03841,Ruddy Shelduck
TEST_03842,Common Kingfisher
TEST_03843,Ruddy Shelduck
TEST_03844,Common Tailorbird
TEST_03845,White-Breasted Kingfisher
TEST_03846,Cattle Egret
TEST_03847,Common Myna
TEST_03848,Indian Peacock
TEST_03849,Hoopoe
TEST_03850,Jungle Babbler
TEST_03851,Cattle Egret
TEST_03852,Common Kingfisher
TEST_03853,Ruddy Shelduck
TEST_03854,Brown-Headed Barbet
TEST_03855,Cattle Egret
TEST_03856,Sarus Crane
TEST_03857,Common Tailorbird
TEST_03858,Ruddy Shelduck
TEST_03859,Common Tailorbird
TEST_03860,Common Tailorbird
TEST_03861,Common Tailorbird
TEST_03862,Common Tailorbird
TEST_03863,Indian Grey Hornbill
TEST_03864,Common Tailorbird
TEST_03865,Common Rosefinch
TEST_03866,Ruddy Shelduck
TEST_03867,Hoopoe
TEST_03868,Cattle Egret
TEST_03869,Brown-Headed Barbet
TEST_03870,Hoopoe
TEST_03871,Ruddy Shelduck
TEST_03872,Common Tailorbird
TEST_03873,Indian Grey Hornbill
TEST_03874,Cattle Egret
TEST_03875,Cattle Egret
TEST_03876,Sarus Crane
TEST_03877,Sarus Crane
TEST_03878,Common Tailorbird
TEST_03879,Sarus Crane
TEST_03880,Common Kingfisher
TEST_03881,Common Tailorbird
TEST_03882,Indian Grey Hornbill
TEST_03883,Common Tailorbird
TEST_03884,Ruddy Shelduck
TEST_03885,Cattle Egret
TEST_03886,Ruddy Shelduck
TEST_03887,Indian Peacock
TEST_03888,Common Tailorbird
TEST_03889,Ruddy Shelduck
TEST_03890,Ruddy Shelduck
TEST_03891,Ruddy Shelduck
TEST_03892,Ruddy Shelduck
TEST_03893,Common Rosefinch
TEST_03894,Hoopoe
TEST_03895,Ruddy Shelduck
TEST_03896,Brown-Headed Barbet
TEST_03897,House Crow
TEST_03898,Ruddy Shelduck
TEST_03899,Indian Grey Hornbill
TEST_03900,Cattle Egret
TEST_03901,White-Breasted Kingfisher
TEST_03902,House Crow
TEST_03903,Jungle Babbler
TEST_03904,Asian Green Bee-Eater
TEST_03905,Red-Wattled Lapwing
TEST_03906,Indian Peacock
TEST_03907,Ruddy Shelduck
TEST_03908,Common Rosefinch
TEST_03909,Jungle Babbler
TEST_03910,Coppersmith Barbet
TEST_03911,Red-Wattled Lapwing
TEST_03912,Indian Grey Hornbill
TEST_03913,Ruddy Shelduck
TEST_03914,Ruddy Shelduck
TEST_03915,Indian Peacock
TEST_03916,Common Tailorbird
TEST_03917,Common Tailorbird
TEST_03918,White-Breasted Kingfisher
TEST_03919,Ruddy Shelduck
TEST_03920,Ruddy Shelduck
TEST_03921,Cattle Egret
TEST_03922,Common Tailorbird
TEST_03923,Common Rosefinch
TEST_03924,Cattle Egret
TEST_03925,Indian Peacock
TEST_03926,Ruddy Shelduck
TEST_03927,Ruddy Shelduck
TEST_03928,Ruddy Shelduck
TEST_03929,Jungle Babbler
TEST_03930,Common Tailorbird
TEST_03931,Common Rosefinch
TEST_03932,Common Tailorbird
TEST_03933,Ruddy Shelduck
TEST_03934,Jungle Babbler
TEST_03935,Common Tailorbird
TEST_03936,Indian Peacock
TEST_03937,Ruddy Shelduck
TEST_03938,White-Breasted Waterhen
TEST_03939,Indian Grey Hornbill
TEST_03940,Ruddy Shelduck
TEST_03941,Common Tailorbird
TEST_03942,Indian Peacock
TEST_03943,Common Kingfisher
TEST_03944,Brown-Headed Barbet
TEST_03945,Brown-Headed Barbet
TEST_03946,Common Kingfisher
TEST_03947,Indian Grey Hornbill
TEST_03948,Coppersmith Barbet
TEST_03949,Ruddy Shelduck
TEST_03950,Common Tailorbird
TEST_03951,Indian Grey Hornbill
TEST_03952,Ruddy Shelduck
TEST_03953,Ruddy Shelduck
TEST_03954,Indian Peacock
TEST_03955,Common Tailorbird
TEST_03956,Common Tailorbird
TEST_03957,Common Rosefinch
TEST_03958,Common Tailorbird
TEST_03959,Sarus Crane
TEST_03960,Jungle Babbler
TEST_03961,Common Myna
TEST_03962,Hoopoe
TEST_03963,White Wagtail
TEST_03964,Common Tailorbird
TEST_03965,Cattle Egret
TEST_03966,Indian Peacock
TEST_03967,Indian Grey Hornbill
TEST_03968,Ruddy Shelduck
TEST_03969,Common Rosefinch
TEST_03970,Ruddy Shelduck
TEST_03971,Indian Grey Hornbill
TEST_03972,Common Tailorbird
TEST_03973,Jungle Babbler
TEST_03974,Sarus Crane
TEST_03975,Ruddy Shelduck
TEST_03976,Cattle Egret
TEST_03977,Brown-Headed Barbet
TEST_03978,Ruddy Shelduck
TEST_03979,Brown-Headed Barbet
TEST_03980,Common Tailorbird
TEST_03981,Common Tailorbird
TEST_03982,Indian Roller
TEST_03983,House Crow
TEST_03984,Hoopoe
TEST_03985,White-Breasted Waterhen
TEST_03986,Ruddy Shelduck
TEST_03987,Common Rosefinch
TEST_03988,Common Kingfisher
TEST_03989,Common Tailorbird
TEST_03990,Common Myna
TEST_03991,Ruddy Shelduck
TEST_03992,Common Tailorbird
TEST_03993,White-Breasted Kingfisher
TEST_03994,Common Rosefinch
TEST_03995,Common Rosefinch
TEST_03996,Ruddy Shelduck
TEST_03997,Coppersmith Barbet
TEST_03998,Common Tailorbird
TEST_03999,Indian Grey Hornbill
TEST_04000,White Wagtail
TEST_04001,Sarus Crane
TEST_04002,Ruddy Shelduck
TEST_04003,Indian Grey Hornbill
TEST_04004,Common Tailorbird
TEST_04005,Common Tailorbird
TEST_04006,Ruddy Shelduck
TEST_04007,Indian Grey Hornbill
TEST_04008,Ruddy Shelduck
TEST_04009,Hoopoe
TEST_04010,Common Tailorbird
TEST_04011,Cattle Egret
TEST_04012,Common Myna
TEST_04013,Hoopoe
TEST_04014,Hoopoe
TEST_04015,Indian Peacock
TEST_04016,Indian Grey Hornbill
TEST_04017,Common Rosefinch
TEST_04018,Common Myna
TEST_04019,Brown-Headed Barbet
TEST_04020,Common Rosefinch
TEST_04021,Common Myna
TEST_04022,Ruddy Shelduck
TEST_04023,Coppersmith Barbet
TEST_04024,White Wagtail
TEST_04025,Common Rosefinch
TEST_04026,Ruddy Shelduck
TEST_04027,House Crow
TEST_04028,Ruddy Shelduck
TEST_04029,Common Rosefinch
TEST_04030,Common Rosefinch
TEST_04031,Common Rosefinch
TEST_04032,Indian Roller
TEST_04033,Common Tailorbird
TEST_04034,Ruddy Shelduck
TEST_04035,Indian Roller
TEST_04036,Common Tailorbird
TEST_04037,Indian Pitta
TEST_04038,Common Tailorbird
TEST_04039,Coppersmith Barbet
TEST_04040,Cattle Egret
TEST_04041,Common Myna
TEST_04042,Indian Roller
TEST_04043,Common Tailorbird
TEST_04044,Brown-Headed Barbet
TEST_04045,Common Tailorbird
TEST_04046,Common Rosefinch
TEST_04047,Common Tailorbird
TEST_04048,Indian Grey Hornbill
TEST_04049,Cattle Egret
TEST_04050,Brown-Headed Barbet
TEST_04051,Common Tailorbird
TEST_04052,Sarus Crane
TEST_04053,Hoopoe
TEST_04054,Common Kingfisher
TEST_04055,Common Tailorbird
TEST_04056,Common Rosefinch
TEST_04057,Indian Grey Hornbill
TEST_04058,Common Tailorbird
TEST_04059,White Wagtail
TEST_04060,Ruddy Shelduck
TEST_04061,Cattle Egret
TEST_04062,Common Myna
TEST_04063,Common Rosefinch
TEST_04064,Indian Peacock
TEST_04065,Gray Wagtail
TEST_04066,Common Kingfisher
TEST_04067,Ruddy Shelduck
TEST_04068,Common Tailorbird
TEST_04069,Common Rosefinch
TEST_04070,Common Kingfisher
TEST_04071,Common Kingfisher
TEST_04072,Common Tailorbird
TEST_04073,Sarus Crane
TEST_04074,Jungle Babbler
TEST_04075,Brown-Headed Barbet
TEST_04076,House Crow
TEST_04077,Jungle Babbler
TEST_04078,Common Kingfisher
TEST_04079,Ruddy Shelduck
TEST_04080,Common Tailorbird
TEST_04081,Ruddy Shelduck
TEST_04082,Indian Grey Hornbill
TEST_04083,Common Tailorbird
TEST_04084,Common Myna
TEST_04085,Common Myna
TEST_04086,Ruddy Shelduck
TEST_04087,Indian Grey Hornbill
TEST_04088,Cattle Egret
TEST_04089,Ruddy Shelduck
TEST_04090,Hoopoe
TEST_04091,Ruddy Shelduck
TEST_04092,Coppersmith Barbet
TEST_04093,Ruddy Shelduck
TEST_04094,Common Kingfisher
TEST_04095,Hoopoe
TEST_04096,White-Breasted Waterhen
TEST_04097,Common Myna
TEST_04098,Cattle Egret
TEST_04099,Common Rosefinch
TEST_04100,Common Tailorbird
TEST_04101,Red-Wattled Lapwing
TEST_04102,Ruddy Shelduck
TEST_04103,Ruddy Shelduck
TEST_04104,Asian Green Bee-Eater
TEST_04105,Cattle Egret
TEST_04106,Cattle Egret
TEST_04107,Common Tailorbird
TEST_04108,Common Rosefinch
TEST_04109,Ruddy Shelduck
TEST_04110,Cattle Egret
TEST_04111,Jungle Babbler
TEST_04112,Coppersmith Barbet
TEST_04113,Common Tailorbird
TEST_04114,Common Myna
TEST_04115,Indian Peacock
TEST_04116,Indian Peacock
TEST_04117,Common Tailorbird
TEST_04118,Brown-Headed Barbet
TEST_04119,Coppersmith Barbet
TEST_04120,Common Tailorbird
TEST_04121,Ruddy Shelduck
TEST_04122,Ruddy Shelduck
TEST_04123,Indian Grey Hornbill
TEST_04124,Common Tailorbird
TEST_04125,Brown-Headed Barbet
TEST_04126,Indian Grey Hornbill
TEST_04127,Brown-Headed Barbet
TEST_04128,House Crow
TEST_04129,Asian Green Bee-Eater
TEST_04130,Red-Wattled Lapwing
TEST_04131,Brown-Headed Barbet
TEST_04132,Common Tailorbird
TEST_04133,Common Kingfisher
TEST_04134,Ruddy Shelduck
TEST_04135,Ruddy Shelduck
TEST_04136,Gray Wagtail
TEST_04137,Jungle Babbler
TEST_04138,Coppersmith Barbet
TEST_04139,Common Tailorbird
TEST_04140,Jungle Babbler
TEST_04141,Coppersmith Barbet
TEST_04142,Common Myna
TEST_04143,Cattle Egret
TEST_04144,Indian Grey Hornbill
TEST_04145,Common Tailorbird
TEST_04146,Ruddy Shelduck
TEST_04147,Ruddy Shelduck
TEST_04148,Common Tailorbird
TEST_04149,Common Tailorbird
TEST_04150,Common Tailorbird
TEST_04151,Coppersmith Barbet
TEST_04152,Common Rosefinch
TEST_04153,Ruddy Shelduck
TEST_04154,Red-Wattled Lapwing
TEST_04155,Brown-Headed Barbet
TEST_04156,Common Tailorbird
TEST_04157,House Crow
TEST_04158,Cattle Egret
TEST_04159,Sarus Crane
TEST_04160,Ruddy Shelduck
TEST_04161,Brown-Headed Barbet
TEST_04162,Common Kingfisher
TEST_04163,Indian Pitta
TEST_04164,Indian Grey Hornbill
TEST_04165,Common Rosefinch
TEST_04166,Ruddy Shelduck
TEST_04167,Brown-Headed Barbet
TEST_04168,Sarus Crane
TEST_04169,Brown-Headed Barbet
TEST_04170,Common Tailorbird
TEST_04171,White-Breasted Kingfisher
TEST_04172,Common Tailorbird
TEST_04173,Forest Wagtail
TEST_04174,Hoopoe
TEST_04175,Common Rosefinch
TEST_04176,Common Rosefinch
TEST_04177,Red-Wattled Lapwing
TEST_04178,Common Tailorbird
TEST_04179,Brown-Headed Barbet
TEST_04180,Ruddy Shelduck
TEST_04181,Cattle Egret
TEST_04182,Ruddy Shelduck
TEST_04183,Common Rosefinch
TEST_04184,Indian Grey Hornbill
TEST_04185,Ruddy Shelduck
TEST_04186,Common Tailorbird
TEST_04187,Brown-Headed Barbet
TEST_04188,White-Breasted Waterhen
TEST_04189,Common Kingfisher
TEST_04190,Ruddy Shelduck
TEST_04191,Common Myna
TEST_04192,Common Rosefinch
TEST_04193,Common Tailorbird
TEST_04194,Northern Lapwing
TEST_04195,Coppersmith Barbet
TEST_04196,Sarus Crane
TEST_04197,Asian Green Bee-Eater
TEST_04198,House Crow
TEST_04199,Ruddy Shelduck
TEST_04200,Sarus Crane
TEST_04201,Common Rosefinch
TEST_04202,Common Tailorbird
TEST_04203,Common Tailorbird
TEST_04204,Brown-Headed Barbet
TEST_04205,Common Tailorbird
TEST_04206,Common Myna
TEST_04207,Indian Roller
TEST_04208,Ruddy Shelduck
TEST_04209,Common Tailorbird
TEST_04210,Common Tailorbird
TEST_04211,Indian Roller
TEST_04212,Brown-Headed Barbet
TEST_04213,Indian Peacock
TEST_04214,Common Kingfisher
TEST_04215,Sarus Crane
TEST_04216,Forest Wagtail
TEST_04217,Ruddy Shelduck
